Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,TotalCharges,gender_Male,tenure
0,True,False,False,False,False,True,False,101.9,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,2681.15,False,27
0,False,False,False,False,False,True,False,80.05,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,1112.3,False,14
0,False,True,True,False,True,True,False,105.55,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,7405.5,True,71
0,False,False,True,False,False,True,False,78.3,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,1033.95,True,13
0,False,False,False,False,False,True,False,68.85,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2958.95,True,44
0,True,False,False,False,False,True,False,79.95,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2684.85,False,33
0,False,True,True,False,True,False,False,55.45,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,4179.2,True,72
1,False,False,False,False,False,True,False,79.9,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,79.9,True,1
1,False,False,False,False,True,True,False,106.6,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,1934.45,False,19
0,True,False,False,False,True,True,False,102.45,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,True,False,True,6654.1,True,64
1,False,False,False,False,False,False,False,46.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,84.5,True,2
0,False,False,False,False,False,False,False,25.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,25.25,False,1
0,False,True,True,True,False,False,True,19.75,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1124.2,True,61
0,True,False,True,True,False,False,True,20.0,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,540.05,False,29
0,False,False,False,False,False,True,False,86.8,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,1975.85,True,23
0,False,False,False,False,True,False,False,58.75,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,3437.45,False,57
0,False,True,True,False,True,False,False,45.25,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,3139.8,True,72
0,False,True,False,False,True,False,False,56.6,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,3789.2,True,66
0,False,True,True,False,True,False,False,84.2,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,5324.5,True,65
0,False,False,False,False,False,True,False,80.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,624.6,False,8
1,False,False,False,False,False,True,False,70.15,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,268.35,False,4
0,False,True,False,True,False,False,True,24.75,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1836.9,False,71
0,True,False,True,True,False,False,True,20.2,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,20.2,True,1
1,False,False,False,False,False,False,False,50.05,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,179.35,True,4
0,True,False,False,True,False,False,True,19.35,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,219.35,False,12
0,True,False,False,False,False,False,False,50.6,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,1288.75,True,24
0,True,False,True,False,True,False,False,81.15,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,2545.75,False,31
1,False,False,False,False,False,False,False,55.2,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,55.2,False,1
0,False,False,False,False,False,True,False,89.9,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,2723.15,True,30
0,False,True,True,False,False,False,False,85.3,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,4107.25,False,47
0,False,True,False,False,False,True,False,108.0,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,5760.65,True,54
0,False,False,False,False,False,True,False,93.5,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,4747.5,True,50
1,False,False,False,False,False,True,False,84.6,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,84.6,True,1
0,False,True,False,True,False,False,True,20.25,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,1566.9,False,72
0,False,False,False,True,False,False,True,25.15,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,702.0,False,29
1,False,False,False,False,False,False,False,54.4,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,114.1,True,2
0,False,True,False,False,False,False,False,29.6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,299.05,False,10
0,False,False,False,False,False,True,False,73.15,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,1305.95,True,18
1,False,False,False,False,False,True,False,95.0,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,False,1120.3,False,11
0,False,True,False,True,False,False,True,19.75,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,284.35,True,16
0,False,True,False,False,True,False,False,86.6,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,6350.5,False,72
0,False,True,False,False,True,True,False,109.2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,7878.3,True,72
0,True,False,True,False,False,False,False,74.7,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,3187.65,False,41
0,False,False,False,False,True,True,False,94.4,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,6126.15,False,65
0,False,False,False,False,True,False,False,54.8,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,731.3,False,13
0,False,False,False,False,False,True,False,75.35,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,273.4,True,4
0,True,False,False,False,True,False,False,65.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,2531.8,True,41
1,False,False,False,False,False,True,False,74.4,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,1074.3,True,15
1,False,False,False,False,False,False,False,48.55,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,48.55,True,1
0,True,False,False,False,True,True,False,99.0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,4298.45,True,42
0,True,False,False,False,True,True,False,93.5,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,4619.55,False,51
1,False,False,True,False,False,True,False,70.4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,147.15,False,2
1,False,False,False,False,False,False,False,40.2,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,40.2,True,1
0,True,False,True,False,True,False,False,83.7,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,2633.3,True,32
0,False,False,False,True,False,False,True,19.85,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,193.05,True,10
0,False,True,True,False,True,False,False,59.55,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,4103.9,False,67
0,False,True,True,False,True,True,False,115.1,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,7008.15,False,61
0,True,False,False,False,True,True,False,114.35,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,5791.1,True,50
1,False,False,False,False,False,False,False,44.6,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,80.55,False,2
